Date,Gold(USD)_Open,Gold(USD)_High,Gold(USD)_Low,Gold(USD)_Price,Gold(USD)_Volume,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,PHLX_Open,PHLX_High,PHLX_Low,PHLX_Close,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,USD/TWD_Open,USD/TWD_High,USD/TWD_Low,USD/TWD_Price,投信買賣超金額,外資買賣超金額,自營買賣超金額,電子期_Open,電子期_High,電子期_Low,電子期_Close,金融期_Open,金融期_High,金融期_Low,金融期_Close,台指期_Open,台指期_High,台指期_Low,台指期_Close,50_Open,50_High,50_Low,50_Close,50_Volume,50_Sign,51_Open,51_High,51_Low,51_Close,51_Volume,51_Sign,52_Open,52_High,52_Low,52_Close,52_Volume,52_Sign,53_Open,53_High,53_Low,53_Close,53_Volume,53_Sign,54_Open,54_High,54_Low,54_Close,54_Volume,54_Sign,55_Open,55_High,55_Low,55_Close,55_Volume,55_Sign,56_Open,56_High,56_Low,56_Close,56_Volume,56_Sign,57_Open,57_High,57_Low,57_Close,57_Volume,57_Sign,58_Open,58_High,58_Low,58_Close,58_Volume,58_Sign,59_Open,59_High,59_Low,59_Close,59_Volume,59_Sign,6201_Open,6201_High,6201_Low,6201_Close,6201_Volume,6201_Sign,6203_Open,6203_High,6203_Low,6203_Close,6203_Volume,6203_Sign,6204_Open,6204_High,6204_Low,6204_Close,6204_Volume,6204_Sign,6208_Open,6208_High,6208_Low,6208_Close,6208_Volume,6208_Sign,690_Open,690_High,690_Low,690_Close,690_Volume,690_Sign,692_Open,692_High,692_Low,692_Close,692_Volume,692_Sign,701_Open,701_High,701_Low,701_Close,701_Volume,701_Sign,713_Open,713_High,713_Low,713_Close,713_Volume,713_Sign
20150724,"1,078.60","1,100.70","1,078.60","1,085.60",50.0,5166.910156,5167.540039,5084.509765999999,5088.629883,2004380000.0,658.659973,658.929993,641.780029,642.47998,2102.23999,2106.01001,2077.090088,2079.649902,3870040000.0,31.245,31.531,31.19,31.480999999999998,22,"-2,859",420,333.05,335.4,330.95,332.25,"1,150.80","1,153.00","1,146.00","1,150.00","8,720","8,740","8,653","8,684",67.05,67.25,66.5,66.75,"19,922",-1,26.61,26.74,26.61,26.69,10,1,39.95,39.95,37.86,37.86,15,-1,27.15,27.18,26.88,26.88,9,-1,22.08,22.77,21.98,22.77,4,1,15.92,16.0,15.91,15.95,251,-1,22.5,22.5,22.13,22.3,"6,383",-1,40.02,40.02,40.02,40.02,1,-1,37.62,37.62,37.62,37.62,1,-1,36.19,36.19,36.18,36.18,2,-1,11.28,11.29,11.22,11.23,15,0,31.77,31.77,31.54,31.63,14,1,44.78,44.78,44.72,44.72,9,-1,39.99,39.99,37.67,37.67,7,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150727,"1,100.00","1,102.50","1,093.90","1,096.50",20.0,5055.919922,5072.879883,5032.689941,5039.779785,1942520000.0,637.8599849999999,642.299988,630.900024,637.880005,2078.189941,2078.189941,2063.52002,2067.639893,3836750000.0,31.465,31.686,31.42,31.593000000000004,-58,"-3,402","-3,826",329.55,331.85,324.55,324.9,"1,146.00","1,148.20","1,119.60","1,126.40","8,637","8,670","8,493","8,522",66.4,66.55,65.55,65.8,"28,446",-1,26.69,26.69,26.34,26.45,32,-1,37.86,37.86,36.99,36.99,12,-1,26.88,26.88,26.5,26.77,14,-1,22.66,22.66,21.7,21.7,10,-1,15.91,15.95,15.57,15.61,582,-1,22.3,22.3,21.61,21.85,"12,887",-1,40.02,40.02,39.36,39.44,102,-1,37.62,37.62,37.2,37.2,25,-1,36.01,37.99,35.23,35.4,70,-1,11.23,11.23,10.8,11.09,94,-1,31.49,32.79,30.96,30.96,18,-1,44.49,44.49,44.03,44.03,8,-1,37.49,38.59,36.94,36.94,36,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150728,"1,097.20","1,097.70","1,097.00","1,096.30",30.0,5063.439941,5097.689941,5025.609863000001,5089.209961,2025110000.0,640.780029,655.1099849999999,636.0,650.900024,2070.75,2095.600098,2069.090088,2093.25,4117740000.0,31.545,31.551,31.394000000000002,31.403000000000002,537,"-4,581","2,140",324.5,329.45,324.5,327.5,"1,121.00","1,128.20","1,114.40","1,116.60","8,500","8,591","8,480","8,541",65.75,66.3,65.5,65.85,"17,518",1,26.45,26.45,26.1,26.19,74,-1,37.17,37.35,37.17,37.17,7,1,26.64,26.79,26.58,26.79,18,1,21.7,23.66,21.6,22.43,17,1,15.56,15.69,15.54,15.55,799,-1,21.85,21.85,21.49,21.77,"6,550",-1,39.48,39.66,39.45,39.66,59,1,37.27,37.28,37.1,37.12,5,-1,35.57,37.45,34.7,35.13,46,-1,10.9,11.2,10.8,11.2,45,1,31.05,31.05,31.03,31.03,7,1,44.13,44.25,43.91,44.25,13,1,37.11,38.29,37.02,37.02,36,1,,,,,,,,,,,,,,,,,,,,,,,,
20150729,"1,096.40","1,096.90","1,093.60","1,092.70",10.0,5097.859863000001,5117.839844,5080.040039,5111.72998,1890350000.0,648.950012,652.909973,644.6099849999999,651.75,2094.699951,2110.600098,2094.080078,2108.570068,4038900000.0,31.406,31.505,31.349,31.485,536,"-2,362","-1,527",327.6,328.45,323.4,325.55,"1,118.20","1,118.20","1,101.40","1,101.80","8,533","8,548","8,440","8,484",65.9,65.9,65.1,65.4,"18,492",-1,26.32,26.32,25.84,26.32,37,1,37.18,37.24,36.96,37.17,25,0,26.66,26.66,26.45,26.52,13,-1,22.32,22.76,21.54,21.75,46,-1,15.6,15.6,15.36,15.37,391,-1,21.79,21.99,21.63,21.98,"2,008",1,39.4,39.4,39.11,39.3,5,-1,36.94,37.12,36.94,37.12,2,0,37.98,37.98,34.72,34.96,30,-1,11.2,11.24,11.14,11.21,34,1,30.88,30.98,30.75,30.98,3,-1,44.2,44.2,43.98,43.98,2,-1,37.04,37.04,37.01,37.01,13,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150730,"1,096.10","1,097.50","1,081.00","1,088.40",49300.0,5100.299805,5135.649902,5070.620117,5128.779785,1908480000.0,648.840027,656.23999,646.3599849999999,654.150024,2106.780029,2110.47998,2094.969971,2108.6298829999996,3579410000.0,31.445,31.64,31.37,31.573,"1,036",858,712,327.6,331.0,326.0,329.85,"1,107.00","1,132.80","1,105.20","1,126.20","8,520","8,632","8,509","8,610",65.6,66.55,65.55,66.5,"7,473",1,26.32,26.32,26.08,26.08,57,-1,37.4,37.74,37.4,37.63,10,1,26.65,26.78,26.65,26.75,6,1,21.8,23.43,21.8,23.2,10,1,15.45,15.73,15.45,15.66,558,1,22.0,22.04,21.7,21.96,"3,920",-1,39.49,39.87,39.49,39.79,29,1,37.3,37.47,37.24,37.24,9,1,34.95,38.0,34.95,35.54,12,1,11.31,11.34,11.1,11.25,16,1,31.13,31.37,31.13,31.37,4,1,44.19,44.53,44.19,44.37,16,1,39.82,39.82,37.28,37.5,33,1,,,,,,,,,,,,,,,,,,,,,,,,
20150731,"1,087.70","1,102.80","1,079.10","1,094.90",5700.0,5148.180176,5155.02002,5122.370117,5128.279785,1926360000.0,654.659973,654.659973,645.3599849999999,646.289978,2111.600098,2114.23999,2102.070068,2103.840088,3681340000.0,31.58,31.741,31.474,31.66,448,"1,093","-3,334",329.95,331.1,327.25,328.8,"1,121.80","1,129.60","1,112.20","1,126.20","8,593","8,606","8,508","8,570",66.5,66.55,65.8,66.15,"11,169",-1,26.06,26.24,25.98,25.98,36,-1,37.81,37.81,37.61,37.62,8,-1,27.0,27.0,26.67,26.67,28,-1,22.6,22.6,21.43,21.43,25,-1,15.69,15.69,15.45,15.61,248,-1,22.0,22.0,21.83,21.95,"1,446",-1,39.74,39.75,39.56,39.58,9,-1,37.15,37.15,37.15,37.15,3,-1,35.38,35.57,34.9,35.57,15,1,11.26,11.31,11.2,11.2,8,-1,33.48,33.48,31.18,31.48,17,1,44.3,44.3,44.17,44.17,2,-1,37.5,37.5,37.5,37.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20150803,"1,095.50","1,097.10","1,085.00","1,089.40",2420.0,5134.339844,5143.080078,5082.319824,5115.379883,1790080000.0,645.849976,647.0599980000001,640.950012,644.349976,2104.48999,2105.699951,2087.310059,2098.040039,3476770000.0,31.668000000000003,31.739,31.51,31.7,253,"-4,725","-1,981",327.6,327.6,321.05,321.55,"1,122.80","1,125.80","1,110.00","1,120.80","8,546","8,548","8,400","8,452",65.9,65.9,64.9,65.25,"15,758",-1,25.98,26.0,25.97,26.0,23,1,37.46,37.46,36.77,36.77,5,-1,26.42,26.42,26.2,26.2,41,-1,21.4,21.5,21.4,21.5,6,1,15.68,15.68,15.44,15.53,869,-1,21.98,21.98,21.58,21.79,"3,044",-1,39.62,39.62,39.11,39.11,76,-1,36.97,36.97,36.73,36.73,3,-1,35.45,38.78,35.26,35.26,23,-1,11.0,11.07,11.0,11.06,14,-1,31.33,31.33,30.59,31.28,13,-1,43.94,43.94,43.7,43.76,6,-1,37.32,38.55,36.86,36.92,23,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150804,"1,085.10","1,093.90","1,080.50","1,090.70",1140.0,5110.959961,5125.899902,5092.459961,5105.549805,1819700000.0,641.72998,643.419983,633.049988,637.179993,2097.679932,2102.51001,2088.600098,2093.320068,3546710000.0,31.719,31.761,31.55,31.678,379,"3,186","1,650",322.75,325.45,318.1,320.7,"1,124.00","1,139.40","1,124.00","1,133.60","8,487","8,552","8,416","8,465",65.5,66.0,65.0,65.3,"12,310",1,26.13,26.14,25.95,26.05,26,1,36.92,36.92,36.74,36.74,2,-1,26.2,26.5,25.9,25.93,33,-1,21.56,21.56,21.09,21.09,11,-1,15.63,15.79,15.62,15.65,392,1,21.81,21.84,21.52,21.63,"5,017",-1,39.44,39.68,39.1,39.25,73,1,37.09,37.47,36.86,36.86,11,1,35.43,38.35,35.08,35.97,67,1,11.0,11.19,10.81,11.1,76,1,34.15,34.15,30.75,30.94,37,-1,44.02,44.1,43.54,43.54,13,-1,36.75,38.0,36.51,36.85,22,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150805,"1,086.50","1,090.60","1,082.50","1,085.70",1210.0,5132.77002,5175.259765999999,5131.859863000001,5139.939941,2041490000.0,639.950012,649.219971,639.719971,644.619995,2095.27002,2112.659912,2095.27002,2099.840088,3968680000.0,31.65,31.758000000000003,31.6,31.713,429,433,"2,363",321.75,322.55,319.35,321.8,"1,134.00","1,147.20","1,130.40","1,140.40","8,504","8,547","8,448","8,523",65.55,66.0,65.3,65.7,"9,875",1,26.0,26.05,25.95,26.05,7,0,36.52,36.52,36.22,36.41,5,-1,26.0,26.0,26.0,26.0,3,1,21.32,22.28,21.32,21.76,14,1,15.65,15.9,15.65,15.85,821,1,21.65,21.72,21.53,21.72,"2,266",1,39.33,39.42,39.19,39.37,186,1,37.07,37.28,37.07,37.28,13,1,39.45,39.45,36.03,36.17,23,1,11.0,11.18,10.71,11.18,100,1,30.79,30.86,30.79,30.86,5,-1,43.76,43.97,43.76,43.97,7,1,37.03,37.08,37.03,37.08,2,1,,,,,,,,,,,,,,,,,,,,,,,,
20150806,"1,084.40","1,092.20","1,083.60","1,090.20",270.0,5146.629883,5149.930176,5035.410156,5056.439941,2290950000.0,644.719971,644.820007,628.289978,633.130005,2100.75,2103.320068,2075.530029,2083.560059,4246570000.0,31.679000000000002,31.71,31.598000000000003,31.608,256,"-2,845","-1,639",323.05,324.75,315.05,316.5,"1,138.80","1,143.20","1,125.00","1,127.60","8,541","8,579","8,366","8,390",66.0,66.05,64.55,65.0,"23,620",-1,26.05,26.05,25.61,25.62,29,-1,36.41,36.41,35.7,35.7,22,-1,26.13,26.13,25.69,25.88,18,-1,21.79,23.15,21.2,21.95,31,1,15.81,15.85,15.66,15.7,180,-1,21.78,21.79,21.28,21.34,"8,162",-1,39.18,39.18,38.69,38.69,60,-1,37.09,37.09,36.91,36.91,2,-1,36.19,36.19,35.66,35.66,4,-1,11.18,11.45,10.49,10.63,244,-1,30.74,31.01,30.45,30.58,8,-1,43.97,43.97,43.3,43.3,21,-1,36.06,36.96,36.06,36.71,8,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150807,"1,088.90","1,098.30","1,081.70","1,094.10",610.0,5043.970215,5055.560059,5006.149902,5043.540039,2008360000.0,631.6400150000001,637.539978,630.219971,636.820007,2082.610107,2082.610107,2067.909912,2077.570068,3602320000.0,31.581999999999997,31.754,31.581999999999997,31.66,382,-878,585,314.25,318.2,312.55,317.0,"1,125.60","1,134.80","1,119.60","1,124.20","8,360","8,423","8,312","8,389",64.5,65.0,64.2,64.7,"6,898",-1,25.61,25.61,24.9,25.15,108,-1,35.69,35.69,35.69,35.69,2,-1,27.8,27.8,25.64,25.78,31,-1,21.85,21.85,21.0,21.29,29,-1,15.65,15.77,15.59,15.68,242,-1,21.34,21.34,21.04,21.25,"3,387",-1,38.5,38.69,38.5,38.65,8,-1,36.71,36.81,36.71,36.81,5,-1,35.81,35.81,35.64,35.64,5,-1,10.79,10.79,10.59,10.78,37,1,30.57,32.0,30.36,30.51,29,-1,43.24,43.45,43.24,43.4,3,1,36.71,36.71,36.71,36.71,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20150810,"1,093.20","1,107.60","1,089.50","1,104.20",900.0,5081.720215,5112.470215,5081.109863000001,5101.799805,1784930000.0,642.1900019999999,653.6900019999999,641.8599849999999,652.650024,2080.97998,2105.350098,2080.97998,2104.179932,3514460000.0,31.651,31.711,31.574,31.594,541,"-1,371","1,625",316.55,318.65,312.75,318.05,"1,126.60","1,132.60","1,122.00","1,130.40","8,405","8,461","8,345","8,445",64.6,64.75,64.0,64.55,"10,082",-1,25.26,25.75,25.24,25.65,40,1,35.6,35.6,34.82,35.44,16,-1,25.66,25.68,25.43,25.68,31,-1,21.3,22.28,21.3,21.65,11,1,15.65,15.72,15.62,15.72,86,1,21.3,21.48,21.13,21.48,"2,228",1,38.51,38.58,38.51,38.58,2,-1,36.99,37.17,36.99,37.17,2,1,35.64,35.64,35.64,35.64,0,0,10.7,10.8,10.45,10.7,107,-1,30.41,30.5,30.41,30.5,2,-1,43.28,43.68,43.25,43.68,50,1,36.63,37.0,36.23,36.41,6,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150811,"1,103.80","1,116.70","1,094.00","1,107.60",1000.0,5069.160156,5089.330078,5013.450195,5036.790039,1912340000.0,644.710022,646.01001,635.169983,637.849976,2102.659912,2102.659912,2076.48999,2084.070068,3708880000.0,31.64,32.317,31.51,32.175,407,"-2,987","-2,909",322.15,324.3,317.3,317.3,"1,136.20","1,140.00","1,114.40","1,115.40","8,505","8,556","8,358","8,360",65.3,65.8,64.4,64.55,"17,411",0,25.66,25.8,25.47,25.64,41,-1,35.61,36.24,35.42,35.67,19,1,25.8,26.25,25.8,25.98,21,1,21.82,21.91,21.5,21.5,8,-1,15.78,15.8,15.53,15.53,269,-1,21.56,21.65,21.26,21.37,"3,293",-1,38.77,39.28,38.72,38.72,127,1,37.35,37.71,36.99,36.99,7,-1,35.82,35.82,35.43,35.43,19,-1,10.8,10.9,10.67,10.67,60,-1,30.86,32.45,29.89,30.4,20,-1,47.29,47.29,43.49,43.49,7,-1,39.55,39.55,36.5,36.5,22,1,,,,,,,,,,,,,,,,,,,,,,,,
20150812,"1,106.00","1,124.50","1,101.50","1,123.20",800.0,4994.52002,5055.75,4945.790039,5044.390136999999,2089460000.0,628.369995,644.450012,625.22998,641.52002,2081.100098,2089.060059,2052.090088,2086.050049,4269130000.0,32.215,32.553000000000004,32.009,32.17,-420,"-8,768",-140,318.0,318.95,314.5,316.25,"1,112.00","1,115.00","1,046.40","1,064.60","8,365","8,390","8,243","8,299",64.25,64.45,63.0,63.45,"24,218",-1,25.52,25.52,25.08,25.4,39,-1,35.44,35.44,35.1,35.17,8,-1,27.73,27.73,25.62,25.64,27,-1,21.37,21.37,21.13,21.13,7,-1,15.5,15.5,14.53,14.8,"2,140",-1,21.35,21.35,21.14,21.25,"3,440",-1,38.51,38.51,37.95,37.96,81,-1,36.86,36.86,36.55,36.55,32,-1,34.94,35.0,33.22,33.25,144,-1,10.67,10.67,10.55,10.6,48,-1,30.25,30.9,29.77,29.84,15,-1,43.25,43.25,42.5,42.73,68,-1,36.32,37.0,35.75,35.75,24,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150813,"1,124.30","1,124.30","1,113.00","1,115.70",440.0,5050.939941,5071.459961,5029.609863000001,5033.560059,1632340000.0,641.289978,643.599976,634.75,634.869995,2086.189941,2092.929932,2078.26001,2083.389893,3221300000.0,32.09,32.31,31.971999999999998,32.16,-121,"-1,394",-99,319.0,319.55,315.0,318.5,"1,070.00","1,076.20","1,057.00","1,066.60","8,348","8,363","8,275","8,306",63.45,63.9,63.35,63.55,"16,147",1,25.47,25.5,25.3,25.5,12,1,35.33,36.08,35.33,35.38,20,1,25.76,25.87,25.76,25.79,7,1,21.26,21.37,21.26,21.31,3,1,14.75,14.9,14.69,14.73,329,-1,21.25,21.43,21.2,21.43,835,1,38.14,38.14,37.93,37.93,5,-1,36.73,36.77,36.71,36.71,3,1,33.39,34.69,33.39,33.53,16,1,10.75,10.8,10.73,10.8,33,1,29.94,30.04,29.88,29.97,6,1,42.94,42.94,42.87,42.87,4,1,38.79,38.79,35.83,36.05,30,1,,,,,,,,,,,,,,,,,,,,,,,,
20150814,"1,113.90","1,118.80","1,112.50","1,112.90",910.0,5025.919922,5051.890136999999,5012.609863000001,5048.240234000001,1487630000.0,633.27002,634.5599980000001,627.169983,631.039978,2083.149902,2092.449951,2080.610107,2091.540039,2795590000.0,32.105,32.25,32.02,32.175,261,"-2,251",43,317.15,318.5,314.75,317.2,"1,065.20","1,083.60","1,062.40","1,077.60","8,262","8,334","8,262","8,325",63.45,63.75,63.15,63.3,"8,405",-1,25.5,25.5,25.36,25.49,15,-1,35.44,35.44,35.0,35.0,7,-1,25.85,25.85,25.7,25.7,7,-1,21.21,21.4,20.62,21.37,47,1,14.73,15.0,14.73,14.84,229,1,21.52,21.52,21.22,21.25,"2,948",-1,37.93,37.93,37.93,37.93,0,0,36.73,36.73,36.73,36.73,1,1,34.5,34.5,33.77,33.95,7,1,10.8,10.8,10.75,10.75,12,-1,32.45,32.45,29.91,29.91,65,-1,42.97,42.97,42.88,42.94,35,1,35.87,35.92,35.87,35.92,2,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150817,"1,113.80","1,122.00","1,113.80","1,118.60",400.0,5032.339844,5092.689941,5022.419922,5091.700195,1510790000.0,627.080017,637.380005,625.299988,637.25,2089.699951,2102.8701170000004,2079.300049,2102.439941,2867690000.0,32.145,32.496,32.145,32.436,221,"-2,070","-2,286",318.1,318.1,312.3,312.8,"1,080.40","1,086.40","1,060.00","1,069.40","8,321","8,330","8,223","8,238",63.3,63.3,62.7,62.9,"13,852",-1,25.64,25.64,25.24,25.3,11,-1,34.86,34.86,34.48,34.5,22,-1,25.55,25.55,25.27,25.27,8,-1,21.36,21.36,20.73,21.2,19,-1,14.85,14.91,14.67,14.71,869,-1,21.33,21.33,21.1,21.12,"4,815",-1,37.74,37.74,37.56,37.56,2,-1,36.66,36.66,36.66,36.66,8,-1,35.68,35.68,33.51,33.64,16,-1,10.7,10.7,10.54,10.54,43,-1,29.77,29.77,29.39,29.56,9,-1,42.73,42.73,42.51,42.51,3,-1,35.74,35.74,35.4,35.57,4,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150818,"1,118.20","1,118.40","1,110.00","1,117.10",480.0,5082.169922,5085.140136999999,5054.970215,5059.350098,1501540000.0,634.869995,635.210022,622.9400019999999,624.01001,2101.98999,2103.469971,2094.139893,2096.919922,2949990000.0,32.46,32.545,32.345,32.461,-180,-129,"-1,185",313.5,316.15,312.35,312.5,"1,070.80","1,071.40","1,040.40","1,046.80","8,241","8,276","8,161","8,171",63.0,63.3,62.45,62.55,"9,841",-1,25.41,25.53,25.3,25.3,33,0,34.67,34.86,34.67,34.69,16,1,25.39,25.6,25.39,25.46,6,1,21.2,21.31,21.15,21.15,5,-1,14.72,14.72,14.36,14.4,816,-1,21.2,21.2,20.91,20.93,"5,833",-1,37.74,37.79,37.44,37.44,12,-1,36.78,36.78,36.6,36.6,4,-1,33.49,33.49,32.82,32.82,18,-1,10.64,10.64,10.31,10.55,101,1,29.77,29.83,29.02,29.67,34,1,42.4,42.4,42.21,42.21,2,-1,37.55,37.55,35.4,35.42,14,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150819,"1,117.00","1,134.30","1,116.80","1,128.10",350.0,5039.029785,5060.930176,4992.850098,5019.049805,1785420000.0,623.76001,625.570007,614.080017,618.320007,2095.689941,2096.169922,2070.530029,2079.610107,3512920000.0,32.45,32.558,32.385,32.46,-447,"-6,063","-2,246",312.8,313.85,305.7,306.1,"1,045.40","1,046.00","1,008.20","1,013.80","8,178","8,179","7,993","8,002",62.4,62.5,61.3,61.6,"17,595",-1,25.18,25.18,24.84,24.86,27,-1,34.6,34.6,34.0,34.07,7,-1,25.34,25.34,24.99,25.0,30,-1,19.63,21.16,19.63,20.63,28,-1,14.35,14.35,13.89,13.91,"1,142",-1,20.95,20.95,20.26,20.31,"10,880",-1,37.26,37.26,36.72,36.72,6,-1,36.42,36.42,35.88,35.88,4,-1,32.55,33.35,31.55,32.5,133,-1,10.5,10.5,10.12,10.24,112,-1,29.53,29.53,29.0,29.0,39,-1,42.03,42.03,41.4,41.4,42,-1,36.96,36.96,34.88,34.88,144,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150820,"1,132.80","1,153.30","1,132.80","1,153.00",410.0,4973.490234000001,4986.509765999999,4877.490234000001,4877.490234000001,2087000000.0,610.599976,612.0,594.77002,594.780029,2076.610107,2076.610107,2035.72998,2035.72998,3922470000.0,32.443000000000005,32.661,32.435,32.568000000000005,111,"-5,688",-58,302.85,307.1,301.6,304.6,"1,011.00","1,030.00","1,001.20","1,020.20","7,949","8,040","7,898","7,976",61.25,61.85,60.95,61.4,"19,329",-1,24.86,25.1,24.8,24.8,36,-1,33.85,34.06,33.85,34.02,14,-1,25.0,25.0,24.82,24.94,6,-1,22.2,22.2,19.6,20.31,100,-1,13.98,14.13,13.86,14.0,511,1,20.31,20.52,20.12,20.47,"3,468",1,36.72,36.72,36.54,36.72,6,0,35.93,35.96,35.61,35.78,17,-1,31.66,32.98,31.64,32.11,53,-1,10.24,10.4,10.24,10.32,77,1,29.0,30.5,28.39,28.99,279,-1,41.2,41.6,41.16,41.38,26,-1,34.57,34.74,34.57,34.74,4,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150821,"1,154.10","1,166.50","1,150.50","1,159.60",260.0,4801.040039,4856.75,4706.040039,4706.040039,2768540000.0,587.799988,596.320007,578.580017,578.590027,2034.0799559999998,2034.0799559999998,1970.890015,1970.890015,5018240000.0,32.527,32.734,32.52,32.675,-653,"-7,289","-1,936",298.5,301.0,294.4,294.5,"1,002.20","1,006.60",991,996.8,"7,858","7,887","7,740","7,746",60.6,60.75,59.8,59.8,"28,076",-1,24.74,24.75,24.3,24.31,45,-1,34.02,34.02,33.25,33.25,7,-1,24.82,24.82,23.8,24.26,26,-1,20.25,21.95,19.27,19.88,59,-1,13.78,13.82,13.65,13.66,739,-1,20.27,20.27,19.91,20.02,"8,876",-1,36.13,36.13,35.8,35.8,4,-1,35.61,35.61,34.88,34.88,5,-1,33.8,33.8,31.2,31.2,76,-1,10.32,10.5,10.18,10.18,68,-1,28.85,28.94,28.09,28.09,47,-1,40.95,40.95,40.4,40.44,7,-1,34.57,34.57,33.65,33.91,53,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150824,"1,164.00","1,169.00","1,147.50","1,153.40",300.0,4351.609863000001,4694.899902,4292.140136999999,4526.25,3508840000.0,545.539978,590.950012,543.030029,566.580017,1965.1500239999998,1965.1500239999998,1867.0100100000002,1893.209961,6612690000.0,32.68,33.048,32.655,33.012,-571,"-6,596","-1,759",290.45,292.2,267.65,279.85,977,986.6,903,956,"7,609","7,676","7,010","7,340",59.1,59.1,55.4,57.5,"61,317",-1,24.25,24.25,22.25,22.25,189,-1,33.0,33.0,31.35,31.94,39,-1,24.14,25.95,22.61,23.19,80,-1,19.75,19.75,18.07,19.2,46,-1,13.52,13.52,12.49,13.1,"2,005",-1,20.0,20.0,18.76,19.95,"15,841",-1,35.63,35.63,33.24,34.39,890,-1,34.71,34.71,32.18,33.35,31,-1,31.05,31.68,29.1,29.65,192,-1,10.18,10.18,9.24,9.25,253,-1,27.95,28.43,26.4,26.79,574,-1,39.76,39.76,37.4,38.47,58,-1,36.3,36.3,30.6,32.74,39,-1,,,,,,,,,,,,,,,,,,,,,,,,
20150825,"1,151.50","1,155.50","1,134.00","1,138.20",220.0,4687.27002,4689.540039,4506.100098,4506.490234000001,2612800000.0,583.700012,588.099976,559.590027,559.590027,1898.0799559999998,1948.040039,1867.0799559999998,1867.609985,5183560000.0,33.0,33.105,32.341,32.454,572,"4,153",394,282.95,293.55,280.2,292.0,958.6,992.2,951,986.8,"7,400","7,606","7,318","7,577",57.5,60.0,57.5,60.0,"43,487",1,22.5,23.11,22.39,23.0,166,1,31.4,33.17,31.4,33.15,136,1,23.01,23.65,23.0,23.55,95,1,19.29,19.88,18.16,19.88,37,1,13.0,13.59,13.0,13.56,"1,333",1,19.7,19.7,19.1,19.5,"12,037",-1,34.56,35.66,34.56,35.64,180,1,33.12,34.05,33.12,34.05,29,1,29.52,31.11,29.39,31.11,24,1,9.3,10.17,9.3,9.71,223,1,26.92,28.88,26.92,28.13,286,1,38.49,39.77,38.49,39.77,136,1,32.9,33.45,32.9,33.45,6,1,,,,,,,,,,,,,,,,,,,,,,,,
20150826,"1,139.20","1,143.00","1,119.60","1,124.60",120.0,4633.509765999999,4703.970215,4530.029785,4697.540039,2631660000.0,575.130005,588.5,566.299988,587.820007,1872.75,1943.089966,1872.75,1940.5100100000002,5338250000.0,32.455,32.73,32.345,32.472,288,"-9,157","-2,368",289.6,294.05,285.4,290.95,982,"1,026.00",970,"1,014.40","7,525","7,678","7,432","7,607",59.3,60.5,58.65,60.35,"17,123",1,23.0,23.49,22.9,23.39,80,1,33.0,33.16,32.76,33.16,20,1,23.55,24.09,23.0,23.71,257,1,19.12,19.75,19.12,19.74,40,-1,13.51,14.08,13.31,14.0,"2,997",1,19.6,19.68,19.24,19.68,"3,967",1,35.31,36.01,35.14,36.01,39,1,33.88,34.29,33.87,34.29,12,1,30.96,32.26,30.96,32.26,26,1,9.71,9.71,9.28,9.65,149,-1,27.2,28.2,27.2,28.14,16,1,39.56,40.06,39.16,40.05,87,1,33.46,33.89,33.46,33.89,10,1,,,,,,,,,,,,,,,,,,,,,,,,
20150827,"1,127.20","1,127.40","1,118.40","1,122.40",130.0,4761.049805,4818.709961,4721.790039,4812.709961,2368880000.0,596.97998,610.51001,596.950012,609.76001,1942.77002,1989.5999760000002,1942.77002,1987.660034,5006390000.0,32.47,32.495,32.166,32.28,556,"-6,476","-1,772",293.15,296.75,291.7,294.0,"1,020.00","1,020.60","1,001.80","1,010.00","7,656","7,729","7,631","7,680",60.6,60.65,60.0,60.15,"18,326",-1,23.5,23.99,23.33,23.75,160,1,33.32,33.59,33.32,33.5,13,1,23.82,24.25,23.81,24.13,34,1,19.83,20.29,19.72,20.17,47,1,14.1,14.14,13.93,14.0,545,0,19.9,20.15,19.8,20.15,"4,487",1,36.19,36.2,35.98,35.98,69,-1,34.46,34.74,34.25,34.74,110,1,32.41,32.71,32.18,32.29,14,1,9.7,9.79,9.65,9.65,88,0,28.28,29.21,27.54,28.55,84,1,40.32,40.61,40.29,40.5,53,1,34.05,34.17,34.05,34.1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
